loss,acc,val_loss,val_acc
1.258638929576391,0.6304968595504761,1.756265095302037,0.5022267699241638
1.1878245278583035,0.6522749066352844,1.7701874733093708,0.5011990666389465
1.2040250402120507,0.6476680040359497,1.7647175301260718,0.5056526064872742
1.1814387699183841,0.6571863889694214,1.7585645317827117,0.4998286962509155
1.172207489954093,0.6560441851615906,1.7690352111207415,0.49640288949012756
1.2789695548802449,0.6206358075141907,1.7708845271685223,0.4946899712085724
1.245120273280003,0.6362078785896301,1.7424341933128564,0.5114765167236328
1.2827312704406193,0.6303826570510864,2.0407066066692283,0.42651593685150146
1.9034309732512296,0.44808679819107056,1.8805085951925018,0.4614593982696533
1.7388604396551013,0.49126213788986206,1.8323915420880503,0.46659815311431885
1.639839340041484,0.5180277824401855,1.8031996239656942,0.4813292324542999
1.5426312317422475,0.5450218915939331,1.7690862797841342,0.48955121636390686
1.452604205336499,0.5755949020385742,1.7420810588870648,0.504967451095581
1.363011481851345,0.6037312150001526,1.7305332032651597,0.5114765167236328
1.2887209515741342,0.6264230012893677,1.722752745243816,0.5073655247688293
1.2708373607419092,0.6300780773162842,1.7628730199401532,0.5018842220306396
1.4691625652099005,0.5700742602348328,1.8094609814092042,0.4861253798007965
1.4792886624716586,0.5678278803825378,1.7567620990046822,0.5001713037490845
1.3632360588045045,0.6012564301490784,1.7281308103481683,0.5015416145324707
1.3008395312196888,0.6212069392204285,1.7224775289337535,0.5035971403121948
1.2754218009184048,0.6308395266532898,1.7838233695041648,0.4840698838233948
1.4682847770445464,0.5683228373527527,1.954017275978172,0.4385063350200653
1.9909537686453804,0.4239482283592224,1.948233610475337,0.44056183099746704
2.1602954957817886,0.39135733246803284,2.1842270502696177,0.37581363320350647
2.2479642871491414,0.3666476309299469,2.0770190622186613,0.41109970211982727
2.134872089793018,0.38899675011634827,2.030794571098623,0.42446044087409973
2.1062264124280086,0.39230915904045105,2.0426781110136263,0.41109970211982727
2.559238872277539,0.2957928776741028,2.477713053828439,0.31140801310539246
2.688520602773263,0.2679230868816376,2.378490084121798,0.33538883924484253
2.592382581651994,0.2864648699760437,2.3640950795680378,0.33059266209602356
2.5582970535053926,0.2933942377567291,2.3491106657346417,0.3508050739765167
2.5375035953957443,0.2980392277240753,2.3248631454322712,0.3518328070640564
2.463448553459317,0.3169236481189728,2.2849489603601283,0.3693045675754547
2.4133981060396255,0.3234722912311554,2.2516441102630678,0.3754710555076599
2.3865902541411304,0.33055397868156433,2.2187938650571635,0.3764987885951996
2.3425508916797853,0.3418998718261719,2.1865804110458757,0.3826653063297272
